Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,PLTR,PLTR,PLTR,PLTR,PLTR
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 15:30:00+00:00,150.0050048828125,150.9243927001953,149.97999572753906,149.9949951171875,5382233,237.9600067138672,240.30999755859375,237.1199951171875,239.04010009765625,18878080,183.9550018310547,184.27000427246094,183.4499969482422,184.1999969482422,7040280,372.1050109863281,372.82989501953125,370.82000732421875,371.8699951171875,2287919,16.114999771118164,16.229999542236328,16.059999465942383,16.170000076293945,5370173
2024-01-03 16:30:00+00:00,150.0,150.06500244140625,149.19000244140625,149.6300048828125,4397924,239.0500030517578,240.8699951171875,238.35000610351562,240.45860290527344,13218333,184.19000244140625,184.3800048828125,183.42999267578125,183.92999267578125,5295920,371.8299865722656,372.0400085449219,370.55999755859375,371.7099914550781,1595919,16.170000076293945,16.200000762939453,16.09000015258789,16.155000686645508,5157444
2024-01-03 17:30:00+00:00,149.61000061035156,150.11300659179688,149.4700927734375,149.64500427246094,3402668,240.44000244140625,241.27999877929688,239.86000061035156,240.1658935546875,10145368,183.92709350585938,184.5500030517578,183.85169982910156,184.4730987548828,3968490,371.69000244140625,372.6700134277344,371.44830322265625,371.57000732421875,1528688,16.149999618530273,16.219999313354492,16.1200008392334,16.15999984741211,3715746
2024-01-03 18:30:00+00:00,149.64999389648438,149.77999877929688,148.82000732421875,149.69000244140625,3866756,240.1699981689453,241.57000732421875,238.8000030517578,241.2530059814453,12651798,184.47500610351562,184.82000732421875,183.80499267578125,184.74000549316406,4500805,371.5849914550781,372.2900085449219,370.44000244140625,372.10198974609375,1478289,16.15999984741211,16.209999084472656,16.040000915527344,16.204999923706055,4057779
2024-01-03 19:30:00+00:00,149.68870544433594,149.7998046875,148.89869689941406,148.99000549316406,3905637,241.27999877929688,241.6199951171875,238.7100067138672,239.25010681152344,12699859,184.74949645996094,184.94000244140625,184.21009826660156,184.38999938964844,4256338,372.1300048828125,372.2799987792969,370.95001220703125,371.2749938964844,1460273,16.20439910888672,16.239900588989258,16.049999237060547,16.084999084472656,5813335
2024-01-03 20:30:00+00:00,148.99000549316406,149.1573944091797,148.3300018310547,148.4199981689453,5479687,239.2563934326172,239.74000549316406,237.99000549316406,238.4199981689453,7664219,184.38999938964844,184.52000427246094,183.75,184.25,5053608,371.28619384765625,371.5899963378906,369.5,370.6000061035156,2251877,16.084999084472656,16.15999984741211,16.07430076599121,16.09000015258789,5154373
2024-01-04 14:30:00+00:00,145.58999633789062,146.76800537109375,144.0500030517578,146.05039978027344,17588976,239.25,241.75999450683594,237.72999572753906,240.47500610351562,31465260,182.14999389648438,183.0872039794922,181.22760009765625,181.67999267578125,16075231,370.6650085449219,372.6400146484375,370.5,371.94000244140625,3620584,16.049999237060547,16.420000076293945,15.949999809265137,16.36639976501465,11845036
2024-01-04 15:30:00+00:00,146.0500030517578,147.3800048828125,145.99000549316406,146.79989624023438,5669623,240.49000549316406,242.6999969482422,240.4302978515625,241.7449951171875,17206314,181.6699981689453,182.35499572753906,180.8800048828125,182.125,10313237,371.9549865722656,373.1000061035156,371.6000061035156,372.1070861816406,1906544,16.368799209594727,16.5,16.270099639892578,16.469999313354492,5615867
2024-01-04 16:30:00+00:00,146.8000030517578,146.8863067626953,145.88999938964844,146.1385040283203,3972158,241.72000122070312,242.14999389648438,239.77999877929688,241.1999969482422,11727668,182.1269989013672,182.44000244140625,181.32000732421875,182.13999938964844,7509793,372.1200866699219,372.4800109863281,370.6610107421875,370.9750061035156,1782527,16.479900360107422,16.579999923706055,16.40999984741211,16.545000076293945,5496995
2024-01-04 17:30:00+00:00,146.14500427246094,146.1649932861328,145.32000732421875,145.61500549316406,4031141,241.19500732421875,241.8699951171875,240.35000610351562,241.1699981689453,9243366,182.1300048828125,182.99000549316406,181.9600067138672,182.9149932861328,4961844,370.9599914550781,370.989990234375,369.9200134277344,370.6000061035156,1826016,16.54990005493164,16.575000762939453,16.389999389648438,16.408000946044922,3838051
2024-01-04 18:30:00+00:00,145.6199951171875,145.81500244140625,145.158203125,145.25,3748257,241.16310119628906,241.8000030517578,239.0102996826172,239.0500946044922,10211070,182.91000366210938,183.07000732421875,182.4199981689453,182.5,4172442,370.5799865722656,370.7721862792969,370.05999755859375,370.0849914550781,1193933,16.405000686645508,16.4950008392334,16.350000381469727,16.356599807739258,2875666
2024-01-04 19:30:00+00:00,145.24000549316406,145.6300048828125,145.13999938964844,145.39500427246094,3381439,239.0500030517578,240.2299041748047,238.67999267578125,239.860107421875,11165320,182.5,182.66000366210938,181.87210083007812,181.94009399414062,6011068,370.05999755859375,370.1059875488281,368.05999755859375,368.32000732421875,2554268,16.350000381469727,16.420000076293945,16.325000762939453,16.375,3246936
2024-01-04 20:30:00+00:00,145.38999938964844,145.6199951171875,144.5,144.57000732421875,6678876,239.8800048828125,240.25,237.8000030517578,237.9600067138672,7923570,181.94500732421875,182.4149932861328,181.42999267578125,181.9199981689453,7594098,368.32000732421875,369.0559997558594,367.1700134277344,367.95001220703125,3178452,16.372699737548828,16.375999450683594,16.229999542236328,16.25,4490269
2024-01-05 14:30:00+00:00,144.69000244140625,146.58999633789062,144.52999877929688,146.297607421875,10765468,236.86000061035156,239.67999267578125,234.9001007080078,239.1967010498047,30252931,181.99000549316406,182.75999450683594,181.52000427246094,182.07000732421875,13194900,368.9700012207031,371.4637145996094,368.7900085449219,371.3992919921875,4063569,15.699999809265137,16.127899169921875,15.663999557495117,15.949899673461914,23600255
2024-01-05 15:30:00+00:00,146.3000030517578,146.47500610351562,145.5500030517578,145.6699981689453,4698891,239.1750030517578,240.11959838867188,238.1999969482422,238.44500732421875,13771103,182.06629943847656,182.74000549316406,181.96499633789062,182.0876007080078,5524889,371.3800048828125,372.05999755859375,370.6400146484375,370.7699890136719,2024396,15.944999694824219,16.030000686645508,15.859999656677246,15.925000190734863,9080779
2024-01-05 16:30:00+00:00,145.66000366210938,145.97999572753906,145.0399932861328,145.11000061035156,2808005,238.4698944091797,238.84970092773438,236.3300018310547,236.61000061035156,11254227,182.0800018310547,182.22500610351562,181.32000732421875,181.36500549316406,4494198,370.7799987792969,371.19000244140625,368.82000732421875,368.9200134277344,2702570,15.925000190734863,15.970000267028809,15.869999885559082,15.885000228881836,4105158
2024-01-05 17:30:00+00:00,145.11500549316406,145.4586944580078,144.85000610351562,145.45730590820312,2585944,236.60009765625,238.08999633789062,236.25999450683594,237.81419372558594,9636882,181.36000061035156,181.86000061035156,181.2100067138672,181.74000549316406,4262774,368.8599853515625,369.3999938964844,367.989990234375,369.0,1422546,15.885000228881836,16.020000457763672,15.869999885559082,16.000099182128906,3657516
2024-01-05 18:30:00+00:00,145.4550018310547,145.74789428710938,145.4550018310547,145.5850067138672,2828103,237.8123016357422,239.3800048828125,237.7823944091797,238.2899932861328,9676695,181.7449951171875,182.22999572753906,180.4199981689453,181.1199951171875,9901415,369.0199890136719,369.1400146484375,368.25,368.3800048828125,1463840,16.0049991607666,16.079999923706055,16.0,16.065000534057617,4382844
2024-01-05 19:30:00+00:00,145.5800018310547,145.64999389648438,144.70010375976562,145.0399932861328,4635088,238.3000030517578,238.49000549316406,236.6999969482422,236.9600067138672,9461568,181.11000061035156,181.38999938964844,180.1699981689453,180.27999877929688,7993182,368.385009765625,368.42999267578125,366.6700134277344,367.0,2020483,16.065000534057617,16.079999923706055,15.920000076293945,15.989999771118164,3561643
2024-01-05 20:30:00+00:00,145.0449981689453,145.60000610351562,144.72000122070312,145.25999450683594,5476812,236.9499969482422,237.83999633789062,236.7899932861328,237.43099975585938,5783967,180.2799072265625,181.25999450683594,180.23809814453125,181.1699981689453,6775472,367.0050048828125,368.0199890136719,366.5,367.7200012207031,2247360,15.984999656677246,16.030000686645508,15.944999694824219,15.979999542236328,6220344
2024-01-08 14:30:00+00:00,146.74000549316406,148.3699951171875,146.14999389648438,147.74000549316406,10695580,236.13999938964844,239.1999969482422,235.3000030517578,236.9499969482422,25738913,182.0850067138672,183.88499450683594,181.5,183.80999755859375,13311025,369.29998779296875,370.9700012207031,369.010009765625,370.1055908203125,3872018,16.219999313354492,16.709999084472656,16.139999389648438,16.59000015258789,13981159
2024-01-08 15:30:00+00:00,147.75,148.13999938964844,147.3699951171875,147.3800048828125,4100636,236.97000122070312,238.4499969482422,236.0500946044922,238.27499389648438,13642686,183.82000732421875,183.8800048828125,183.2100067138672,183.2449951171875,5198974,370.1300048828125,370.8241882324219,369.7699890136719,370.1400146484375,1898242,16.59000015258789,16.790000915527344,16.510000228881836,16.674999237060547,8035525
2024-01-08 16:30:00+00:00,147.38499450683594,147.72999572753906,147.27000427246094,147.389892578125,3061541,238.26010131835938,240.0,237.68499755859375,239.20950317382812,10782053,183.2449951171875,184.57000732421875,183.23500061035156,183.99009704589844,5720535,370.1700134277344,371.6300048828125,370.1099853515625,371.1099853515625,1718493,16.670000076293945,16.770000457763672,16.645000457763672,16.700000762939453,4342803
2024-01-08 17:30:00+00:00,147.38999938964844,148.05499267578125,147.36000061035156,147.7899932861328,2832465,239.2050018310547,239.8699951171875,238.74000549316406,238.92999267578125,8458017,184.0,184.47000122070312,183.9600067138672,184.11500549316406,4151910,371.1300048828125,372.0350036621094,370.9700012207031,371.747314453125,1329914,16.704999923706055,16.850000381469727,16.691999435424805,16.834999084472656,4518885
2024-01-08 18:30:00+00:00,147.7899932861328,148.6999969482422,147.74000549316406,148.69000244140625,3089194,238.93850708007812,240.24989318847656,238.6699981689453,239.79989624023438,9095207,184.1199951171875,184.875,184.0500030517578,184.83250427246094,3724042,371.756591796875,373.7900085449219,371.6000061035156,373.760009765625,1741692,16.834999084472656,16.889999389648438,16.760000228881836,16.77720069885254,4326597
2024-01-08 19:30:00+00:00,148.69000244140625,149.39999389648438,148.69000244140625,149.00990295410156,5092934,239.79200744628906,241.16000366210938,239.6699981689453,240.73800659179688,8604334,184.83999633789062,185.4199981689453,184.6999969482422,185.22000122070312,5370765,373.7699890136719,374.7799987792969,373.67999267578125,374.2950134277344,2370498,16.77720069885254,16.81999969482422,16.709999084472656,16.7549991607666,4495481
2024-01-08 20:30:00+00:00,149.0050048828125,149.36000061035156,148.7301025390625,149.11000061035156,4835996,240.77000427246094,241.25,240.30059814453125,240.3800048828125,5631978,185.21499633789062,185.60000610351562,184.91000366210938,185.5500030517578,6759299,374.29998779296875,375.20001220703125,374.0,374.6700134277344,3739166,16.75,16.760000228881836,16.6200008392334,16.68000030517578,6043948
2024-01-09 14:30:00+00:00,148.3300018310547,150.0399932861328,148.2100067138672,149.7949981689453,10030512,238.11000061035156,238.964599609375,232.0399932861328,232.3249969482422,31344281,183.9199981689453,184.22999572753906,182.72999572753906,183.52499389648438,10523629,372.010009765625,373.2099914550781,371.19000244140625,371.73388671875,4525416,16.510000228881836,16.6299991607666,16.280000686645508,16.579999923706055,10817000
2024-01-09 15:30:00+00:00,149.7949981689453,150.89999389648438,149.69000244140625,150.77000427246094,5754650,232.31640625,235.2899932861328,232.1999969482422,234.29519653320312,16237364,183.52999877929688,184.25999450683594,183.2100067138672,184.22999572753906,4602813,371.7900085449219,374.510009765625,371.6600036621094,374.32000732421875,2389078,16.579999923706055,16.600000381469727,16.46500015258789,16.520000457763672,5070022
2024-01-09 16:30:00+00:00,150.77499389648438,151.27999877929688,150.5399932861328,151.22000122070312,3775952,234.3000030517578,235.5800018310547,233.64999389648438,234.9199981689453,12078110,184.22999572753906,184.8300018310547,184.14999389648438,184.44000244140625,3908469,374.32000732421875,375.7699890136719,374.0299987792969,375.2764892578125,1707615,16.520000457763672,16.55500030517578,16.440000534057617,16.46500015258789,3605656
2024-01-09 17:30:00+00:00,151.22999572753906,151.7100067138672,151.1300048828125,151.39999389648438,5313652,234.9499969482422,235.42999267578125,233.82000732421875,234.15460205078125,9092026,184.44000244140625,184.9199981689453,184.38999938964844,184.39999389648438,2818553,375.2471008300781,375.989990234375,375.05999755859375,375.1509094238281,1525737,16.469999313354492,16.559999465942383,16.399999618530273,16.469999313354492,3325933
2024-01-09 18:30:00+00:00,151.40499877929688,151.40499877929688,150.77000427246094,151.0800018310547,3591093,234.1750030517578,235.13999938964844,233.30999755859375,233.8988037109375,9923972,184.39999389648438,184.72999572753906,184.0399932861328,184.31500244140625,3180445,375.1499938964844,375.6099853515625,374.3399963378906,375.0177917480469,1358266,16.469999313354492,16.53499984741211,16.40999984741211,16.44499969482422,3272803
2024-01-09 19:30:00+00:00,151.07000732421875,151.3300018310547,150.8000030517578,151.13499450683594,3315047,233.89999389648438,235.00999450683594,233.88009643554688,234.81410217285156,8441947,184.3101043701172,184.89999389648438,184.30020141601562,184.77000427246094,3646429,375.04998779296875,375.489990234375,374.6499938964844,375.1300048828125,2060258,16.440000534057617,16.469999313354492,16.389999389648438,16.40999984741211,3413657
2024-01-09 20:30:00+00:00,151.13499450683594,151.47000122070312,150.66000366210938,151.36000061035156,4420342,234.82000732421875,235.14999389648438,233.77999877929688,234.87969970703125,6739054,184.77999877929688,185.14999389648438,184.41000366210938,185.11000061035156,6123108,375.1400146484375,375.79998779296875,374.29998779296875,375.7799987792969,2448026,16.405000686645508,16.40999984741211,16.329999923706055,16.389999389648438,4476344
2024-01-10 14:30:00+00:00,152.05999755859375,153.8800048828125,151.88099670410156,152.7949981689453,12211623,235.10000610351562,235.5,231.2899932861328,233.02999877929688,26481426,184.35000610351562,184.9600067138672,183.9199981689453,184.5500030517578,8558186,376.3699951171875,381.05999755859375,376.32000732421875,380.9599914550781,6125044,16.5,16.729999542236328,16.399999618530273,16.700000762939453,10286670
2024-01-10 15:30:00+00:00,152.8000030517578,153.75999450683594,152.67999267578125,153.11000061035156,5033522,233.0500030517578,235.07989501953125,232.55670166015625,232.5930938720703,14928391,184.5449981689453,185.00999450683594,184.22250366210938,184.50999450683594,5574178,380.92999267578125,382.2900085449219,380.79998779296875,381.5,3258801,16.700000762939453,17.02989959716797,16.700000762939453,16.860000610351562,10565320
2024-01-10 16:30:00+00:00,153.11000061035156,153.83999633789062,152.9600067138672,153.63980102539062,3726954,232.61000061035156,233.99000549316406,232.41000366210938,232.6999969482422,10268870,184.51499938964844,184.5500030517578,184.0500030517578,184.27000427246094,3427864,381.48980712890625,381.95001220703125,380.4700012207031,381.9339904785156,2074549,16.8700008392334,16.979999542236328,16.81999969482422,16.927900314331055,3774731
2024-01-10 17:30:00+00:00,153.63999938964844,154.22999572753906,153.63499450683594,153.97000122070312,4061596,232.69790649414062,233.63999938964844,232.02000427246094,233.47860717773438,10698934,184.27000427246094,184.5749969482422,184.0800018310547,184.375,3133102,381.94000244140625,382.80999755859375,381.62298583984375,382.04998779296875,1706578,16.924800872802734,16.959999084472656,16.829999923706055,16.86520004272461,2881184
2024-01-10 18:30:00+00:00,153.97999572753906,154.4199981689453,153.85009765625,154.24029541015625,3735990,233.47000122070312,235.16000366210938,233.47000122070312,234.5399932861328,9742673,184.3800048828125,185.67999267578125,184.35499572753906,185.625,3976057,382.05999755859375,383.7099914550781,381.989990234375,383.010009765625,1767166,16.864999771118164,16.985000610351562,16.860000610351562,16.934999465942383,3033018
2024-01-10 19:30:00+00:00,154.25,154.3699951171875,153.7899932861328,153.8249969482422,4058065,234.52499389648438,235.25,233.5399932861328,233.72999572753906,9832697,185.6300048828125,186.39999389648438,185.6199951171875,185.8249969482422,7533201,383.010009765625,384.1700134277344,382.69000244140625,382.94000244140625,2220585,16.93000030517578,16.954999923706055,16.739999771118164,16.7549991607666,4323895
2024-01-10 20:30:00+00:00,153.8300018310547,153.8300018310547,153.0,153.72000122070312,5082404,233.75999450683594,234.0399932861328,232.77499389648438,233.88999938964844,6976760,185.8300018310547,186.27000427246094,185.27000427246094,186.13999938964844,5937690,382.95001220703125,383.3599853515625,381.32000732421875,382.7699890136719,3581046,16.7549991607666,16.790000915527344,16.700000762939453,16.790000915527344,4143438
2024-01-11 14:30:00+00:00,155.0399932861328,157.1699981689453,154.17999267578125,154.72000122070312,15716011,230.57000732421875,230.92999267578125,226.0399932861328,227.95370483398438,37046853,186.5399932861328,187.0500030517578,183.6199951171875,184.3699951171875,13337967,386.0,390.67999267578125,382.8999938964844,385.6700134277344,9034850,16.809999465942383,16.93000030517578,16.170000076293945,16.440000534057617,15839235
2024-01-11 15:30:00+00:00,154.72999572753906,155.3498992919922,153.91000366210938,154.41000366210938,6525977,227.97000122070312,228.60000610351562,225.5399932861328,226.02000427246094,16895972,184.36500549316406,184.8800048828125,183.8350067138672,184.19000244140625,5619114,385.6400146484375,386.41790771484375,380.45001220703125,380.8399963378906,3635934,16.440000534057617,16.489999771118164,16.2549991607666,16.270000457763672,5110615
2024-01-11 16:30:00+00:00,154.41000366210938,154.4199981689453,153.1199951171875,153.92999267578125,5207343,226.03939819335938,227.3699951171875,225.3699951171875,225.73809814453125,11284227,184.18499755859375,184.4499969482422,183.8350067138672,184.0500030517578,3849444,380.8500061035156,382.2699890136719,380.3800048828125,380.739990234375,2110741,16.264999389648438,16.469999313354492,16.239999771118164,16.420000076293945,4474980
2024-01-11 17:30:00+00:00,153.93499755859375,154.9499969482422,153.93499755859375,154.78640747070312,4397522,225.74000549316406,227.45989990234375,225.74000549316406,226.64500427246094,9271783,184.0749969482422,184.77720642089844,184.0749969482422,184.65499877929688,4000614,380.7799987792969,383.5899963378906,380.760009765625,383.3999938964844,1808561,16.415000915527344,16.614999771118164,16.415000915527344,16.56999969482422,3288440
2024-01-11 18:30:00+00:00,154.7899932861328,155.7100067138672,154.7899932861328,155.27499389648438,3808799,226.66000366210938,227.99000549316406,226.3101043701172,226.9398956298828,9658588,184.6699981689453,185.5399932861328,184.55999755859375,185.51499938964844,3924789,383.3900146484375,385.05999755859375,383.2579040527344,384.6600036621094,1692836,16.565000534057617,16.64900016784668,16.520000457763672,16.570100784301758,2625275
2024-01-11 19:30:00+00:00,155.2899932861328,155.61000061035156,154.9499969482422,155.13999938964844,3846636,226.9499969482422,228.6334991455078,226.75999450683594,228.25799560546875,10248789,185.52000427246094,185.6999969482422,184.7550048828125,185.3699951171875,4502053,384.6400146484375,385.5299987792969,384.2099914550781,384.42999267578125,2243004,16.577999114990234,16.68000030517578,16.549999237060547,16.645000457763672,3286208
2024-01-11 20:30:00+00:00,155.13999938964844,155.27760314941406,154.65379333496094,155.1909942626953,4055155,228.25999450683594,228.64999389648438,226.32000732421875,227.3052978515625,7656066,185.3699951171875,185.77000427246094,185.32000732421875,185.5800018310547,5030776,384.44000244140625,385.0899963378906,384.154296875,384.5899963378906,2214846,16.645000457763672,16.700000762939453,16.620100021362305,16.670000076293945,3554809
2024-01-12 14:30:00+00:00,155.38999938964844,156.1999969482422,154.44000244140625,154.90499877929688,11501095,220.0800018310547,225.33999633789062,219.60000610351562,221.6199951171875,39270458,186.05999755859375,186.74000549316406,185.48500061035156,185.7899932861328,8367726,385.489990234375,387.1846923828125,384.6499938964844,385.8299865722656,4627157,16.68000030517578,17.059999465942383,16.6200008392334,16.70549964904785,12046906
2024-01-12 15:30:00+00:00,154.90499877929688,155.33999633789062,154.00999450683594,155.07000732421875,4486586,221.59719848632812,222.5457000732422,220.08999633789062,221.8000946044922,18151945,185.8000030517578,186.05999755859375,185.19000244140625,185.875,4645419,385.8500061035156,388.4800109863281,385.7699890136719,387.8599853515625,2965784,16.709999084472656,16.868000030517578,16.649999618530273,16.770000457763672,5177392
2024-01-12 16:30:00+00:00,155.07000732421875,155.1479949951172,154.24000549316406,154.45010375976562,3352250,221.80999755859375,222.0,217.3000030517578,218.6750030517578,21626644,185.875,185.9250030517578,185.38999938964844,185.6199951171875,3521446,387.8699951171875,388.0299072265625,386.13531494140625,386.79998779296875,1749564,16.769899368286133,16.789899826049805,16.63290023803711,16.76729965209961,3352496
2024-01-12 17:30:00+00:00,154.4550018310547,155.0399932861328,154.27499389648438,154.97500610351562,2524775,218.6999053955078,219.85000610351562,218.36000061035156,219.27499389648438,11164129,185.61500549316406,185.83999633789062,185.42999267578125,185.79379272460938,2308362,386.7950134277344,388.1199951171875,386.4627990722656,387.75,1395350,16.764999389648438,16.864999771118164,16.719999313354492,16.844999313354492,2856271
2024-01-12 18:30:00+00:00,154.97999572753906,155.13999938964844,154.7100067138672,154.94500732421875,2711755,219.27999877929688,219.36990356445312,217.77999877929688,217.77999877929688,10657445,185.8000030517578,186.06689453125,185.60000610351562,185.61000061035156,2732716,387.760009765625,388.67999267578125,387.6400146484375,388.2699890136719,1619527,16.844999313354492,16.850000381469727,16.720699310302734,16.729900360107422,2529242
2024-01-12 19:30:00+00:00,154.9499969482422,154.97000122070312,154.23500061035156,154.34500122070312,2869051,217.7899932861328,218.63999938964844,217.1501007080078,218.52040100097656,11259235,185.60330200195312,185.61000061035156,185.22000122070312,185.51499938964844,3823230,388.2799987792969,388.2900085449219,387.2200012207031,387.6099853515625,1754097,16.725000381469727,16.7450008392334,16.6299991607666,16.690000534057617,3157936
2024-01-12 20:30:00+00:00,154.35000610351562,154.74000549316406,154.2899932861328,154.61000061035156,3699745,218.5399932861328,219.3300018310547,218.2100067138672,218.82000732421875,7810716,185.52000427246094,185.97999572753906,185.4658966064453,185.9199981689453,4865441,387.6300048828125,388.67999267578125,387.54998779296875,388.4100036621094,2383450,16.684999465942383,16.780000686645508,16.68000030517578,16.770000457763672,3664132
2024-01-16 14:30:00+00:00,153.375,154.99000549316406,152.89999389648438,154.0050048828125,10444666,215.0,223.49000549316406,212.17999267578125,222.9600067138672,42524626,182.5,182.85000610351562,180.9340057373047,182.75999450683594,16725135,392.75,393.70001220703125,389.4700012207031,392.1199951171875,8262760,16.6299991607666,16.700000762939453,16.290000915527344,16.655000686645508,9439266
2024-01-16 15:30:00+00:00,154.02999877929688,154.16000366210938,152.47500610351562,153.0800018310547,5367432,222.9600067138672,223.44000244140625,219.75,221.4261932373047,20993815,182.77000427246094,184.25999450683594,182.52000427246094,183.9499969482422,11408997,392.0950012207031,393.2200012207031,390.32000732421875,391.6499938964844,3330125,16.650299072265625,16.739999771118164,16.520000457763672,16.559999465942383,4844833
2024-01-16 16:30:00+00:00,153.08999633789062,153.485107421875,152.5,152.52999877929688,3532242,221.4499969482422,222.0,218.52999877929688,219.02999877929688,14187266,183.9600067138672,184.16000366210938,182.3800048828125,182.4149932861328,5404103,391.69000244140625,392.31988525390625,389.7300109863281,389.7799987792969,2038955,16.56999969482422,16.59000015258789,16.420000076293945,16.461299896240234,3462323
2024-01-16 17:30:00+00:00,152.5399932861328,152.7899932861328,152.17999267578125,152.55999755859375,4011410,219.0500030517578,221.3000030517578,218.91000366210938,221.2017059326172,9992065,182.4199981689453,182.92999267578125,182.2100067138672,182.73500061035156,4292807,389.760009765625,390.0,387.6228942871094,389.010009765625,2296409,16.469999313354492,16.59000015258789,16.450000762939453,16.55500030517578,2766603
2024-01-16 18:30:00+00:00,152.57009887695312,152.73570251464844,152.14999389648438,152.35769653320312,3151458,221.22999572753906,221.3300018310547,219.5500030517578,220.05999755859375,9025849,182.75,182.9499053955078,182.13999938964844,182.45860290527344,6561011,389.0199890136719,389.75,388.0,388.6629943847656,1597837,16.55929946899414,16.559999465942383,16.399999618530273,16.415000915527344,2495517
2024-01-16 19:30:00+00:00,152.35499572753906,153.08009338378906,152.2550048828125,152.86000061035156,3789142,220.07000732421875,220.68829345703125,219.35000610351562,219.6195068359375,9002380,182.4550018310547,183.25999450683594,182.27000427246094,183.1699981689453,4502430,388.67999267578125,389.9200134277344,388.4100036621094,389.4700012207031,1649779,16.415000915527344,16.5,16.399999618530273,16.485000610351562,3168394
2024-01-16 20:30:00+00:00,152.84429931640625,153.19000244140625,152.8350067138672,153.14999389648438,3103776,219.6300048828125,220.10000610351562,219.22000122070312,219.9987030029297,6255499,183.17999267578125,183.6300048828125,183.13499450683594,183.61000061035156,4776796,389.4800109863281,390.3800048828125,389.3800048828125,390.2699890136719,1910070,16.489999771118164,16.540000915527344,16.399999618530273,16.530000686645508,3709102
